id,date,amount,currency,counterparty,description,account
22a2d4bc-1037-47f3-ac9a-5042c5c0f774,2026-09-04,-322861.55,RUB,ООР Омега,Налоговый платёж,40802810
e4314737-d410-439b-98cb-79aef3c1dd24,2026-07-31,392016.12,RUB,ООО Ромашка,Командировочные расходы,40702810
ad506c2a-3946-43d4-93a3-ce7144cf57c7,2026-01-10,-277633.09,RUB,ИП Петров,Налоговый платёж,40702810
52959d28-8b43-473b-943b-26af6d44a7f1,2026-05-24,484809.68,RUB,ИП Петров,Заработная плата,40702810
1d1c5ac7-131a-403f-bd0d-a2ca462032e1,2026-07-19,-285533.72,RUB,ИП Иванов,Командировочные расходы,40702810
d1723f00-192c-454a-baa7-01198170c1c9,2026-05-20,354949.02,RUB,ООР Омега,Услуги связи,40702810
d94bcabf-32f9-435d-948b-5e0b797c0a48,2026-06-04,-226007.97,RUB,ООО Дельта,Закупка материалов,40702810
442fa004-67b3-48cc-a282-4774cb5dc9ca,2026-01-20,187170.42,RUB,ИП Иванов,Возврат поставщику,40702810
f1ce71b4-0e36-4984-85bb-2b820fcff7b4,2026-09-14,-399532.74,RUB,ИП Петров,Возврат поставщику,40702810
8475a4b2-d8c5-453f-b9e9-aefeda95c704,2026-03-15,387789.05,RUB,ИП Иванов,Закупка материалов,40702810
5e371963-1dab-43b6-9aad-69c57039a67b,2026-08-24,-362312.86,RUB,ИП Иванов,Оплата по договору,40702810
a23dce19-13f6-4249-8e57-aa10f1e30eef,2026-12-18,466175.44,RUB,ИП Иванов,Налоговый платёж,40802810
c384d544-a44e-4f4f-915a-1acb0873feb1,2026-02-22,444604.02,RUB,ООО Дельта,Оплата по договору,40702810
25e9772d-fd83-427c-b810-004187cc288b,2026-04-18,-319461.54,RUB,ПАО Гамма,Командировочные расходы,40702810
e227fae2-9852-46a3-bdac-53c0c442d1d3,2026-08-14,266184.68,RUB,ООО Дельта,Закупка материалов,40702810
e86c6674-6829-4225-82b8-fb3ece56ff10,2026-01-08,136891.08,RUB,ИП Иванов,Услуги связи,40702810
b07e2e44-3fec-4873-9948-ce2f2228eee5,2026-05-19,-274727.89,RUB,ООО Дельта,Услуги связи,40702810
3a120cf6-f55a-4498-88d8-0b0e94fb6e55,2026-11-10,35714.31,RUB,ООР Омега,Оплата по договору,40702810
d59c25c9-224a-463a-8a86-76dccd28bfeb,2026-12-12,-14593.44,RUB,ЗАО Сигма,Оплата по договору,40702810
3abbf2f2-76b4-42ad-b713-0ab6efc00893,2026-04-02,213290.23,RUB,ООР Омега,Налоговый платёж,40702810
91387aaa-561e-4182-bf18-2bbb95a9fd54,2026-04-12,166232.81,RUB,ИП Иванов,Возврат поставщику,40702810
b4d0f1fc-8a40-431b-b045-9e56f5e57a86,2026-12-24,46548.8,RUB,ООР Омега,Командировочные расходы,40802810
e7c1ee54-d9c5-4234-a5bf-33cb1d2f2adc,2026-04-25,-235325.88,RUB,ООО Дельта,Налоговый платёж,40802810
595e11d9-34b6-4fa6-9fd9-068dd1724cc1,2026-12-07,-91758.2,RUB,ИП Петров,Возврат поставщику,40802810
45c5e019-5c80-4a99-9872-6fac25cd9625,2026-09-01,-15229.04,RUB,ООР Омега,Возврат поставщику,40702810
87d59f2c-718e-41e7-bc54-4ee6f3cf975e,2026-06-28,141200.46,RUB,АО Бета,Аренда помещения,40802810
57a0be11-c179-454d-b84b-c260e6dd462f,2026-02-24,-408794.69,RUB,ИП Иванов,Командировочные расходы,40802810
46db08d2-7bb9-4fc7-9d01-deedd7e6c6e5,2026-07-31,-200468.16,RUB,ПАО Гамма,Закупка материалов,40802810
b0ebbf73-6858-4c36-865e-f7c2850d4643,2026-06-24,-191969.85,RUB,ЗАО Сигма,Заработная плата,40702810
897381c2-9768-4337-a590-f6e2967a6767,2026-05-01,-272308.99,RUB,ИП Иванов,Возврат поставщику,40702810
c04ccefc-b125-47dc-823f-41264773a78c,2026-08-26,-296122.35,RUB,ИП Иванов,Возврат поставщику,40702810
2083678c-dbca-4590-91b1-2185009145a0,2026-07-27,-154087.06,RUB,ИП Иванов,Заработная плата,40702810
17eb353d-bb41-4103-ab21-fb41999b7419,2026-12-05,-247198.14,RUB,ПАО Гамма,Закупка материалов,40702810
9b912810-3132-4920-aba2-8e0e1b80cdfb,2026-12-05,-378563.15,RUB,ООО Дельта,Заработная плата,40802810
aaf182a9-bcd5-4988-860b-a57129f3128d,2026-12-15,97913.74,RUB,ООО Дельта,Командировочные расходы,40802810
722d6ff0-d4e7-467a-b283-22f7c99789f1,2026-06-26,358923.83,RUB,ООО Ромашка,Заработная плата,40702810
9bfe9030-0479-4a28-acc1-3153b5094894,2026-02-01,-426267.34,RUB,ООО Ромашка,Оплата по договору,40702810
0ec046f4-3c95-4296-9ff4-aa842af52160,2026-05-25,54938.19,RUB,ПАО Гамма,Заработная плата,40802810
4af08303-9361-4276-b9e8-53185ad956d4,2026-12-31,-312644.63,RUB,ЗАО Сигма,Заработная плата,40702810
3ee9c5f1-219b-4088-943d-80b229f534b7,2026-09-01,-331277.53,RUB,ЗАО Сигма,Налоговый платёж,40802810
9870b183-745f-4200-9259-a05e3c06a6c2,2026-12-10,-77218.22,RUB,ООО Ромашка,Аренда помещения,40702810
323bcc6e-e607-4df4-bc4e-56c662a4f1a7,2026-09-07,72083.54,RUB,АО Бета,Аренда помещения,40702810
0602afc1-5670-40d1-9876-52a6f9e6953e,2026-08-01,321157.23,RUB,ЗАО Сигма,Закупка материалов,40802810
29211036-717a-4ab0-bf56-17c27144a0ba,2026-10-10,254756.52,RUB,ЗАО Сигма,Налоговый платёж,40702810
277cc523-5757-4b1c-b965-23e0cfe0d769,2026-11-06,-92976.94,RUB,ООР Омега,Услуги связи,40702810
1cd14de1-3e18-45dd-9d65-aef14aa8de50,2026-10-07,205477.82,RUB,ООО Ромашка,Оплата по договору,40802810
72d66de0-10be-4d0d-9e92-5dae410cb85a,2026-02-27,352470.78,RUB,ИП Иванов,Закупка материалов,40702810
6fcb4d73-d1c5-4497-99ad-7b7c96f065dc,2026-02-10,232521.67,RUB,ИП Иванов,Услуги связи,40802810
174e7839-4f98-4c4d-afa2-00cd4219a92f,2026-12-06,315368.36,RUB,ИП Иванов,Командировочные расходы,40702810
5a01c140-dad9-4784-85d8-af7c248ad920,2026-10-01,451802.28,RUB,ООР Омега,Возврат поставщику,40802810
9f5c78f6-658f-42c6-84bc-e1293a2f4bd6,2026-06-19,287025.25,RUB,ООО Дельта,Командировочные расходы,40702810
c42676e0-a74b-4dd1-975f-519a8fcc1727,2026-11-02,17759.59,RUB,ООО Дельта,Оплата по договору,40802810
5efe0645-d19c-44d4-b611-4f93974054da,2026-10-21,-289112.73,RUB,ООО Дельта,Оплата по договору,40702810
11734e9a-b079-410b-9872-b465d293750f,2026-03-06,242431.62,RUB,ООО Дельта,Командировочные расходы,40702810
0e5ea877-fd05-4fb8-9012-8db52c7223bd,2026-05-21,307937.3,RUB,ООО Ромашка,Аренда помещения,40702810
16734f01-7652-4717-9b76-43a367097f86,2026-03-19,455074.73,RUB,ИП Петров,Закупка материалов,40702810
17f2892b-66ba-418d-a05e-affbb079bcc9,2026-05-01,391285.6,RUB,ООО Ромашка,Налоговый платёж,40702810
32c5785d-6f96-42c7-ace1-391d058e3039,2026-11-01,483676.08,RUB,АО Бета,Возврат поставщику,40802810
e03aa02b-24fd-4f17-b402-17e808e29d8c,2026-05-02,385206.86,RUB,АО Бета,Услуги связи,40702810
9e3360b3-ea9c-4d84-8b9e-98a1e0e2317c,2026-05-16,27257.46,RUB,ИП Иванов,Оплата по договору,40702810
73cabeda-b8a3-411e-a25b-303c62103488,2026-09-01,-232061.06,RUB,ПАО Гамма,Заработная плата,40802810
1879139f-4ef9-4b6f-aeff-237c443e02ba,2026-03-16,237347.33,RUB,ЗАО Сигма,Оплата по договору,40702810
50e6a942-1a37-4a6b-bbe6-08c1c8ae9719,2026-08-18,-463618.54,RUB,ИП Петров,Оплата по договору,40702810
966f383b-12d5-4eeb-8028-c41c92a841e7,2026-11-23,-458864.3,RUB,ЗАО Сигма,Командировочные расходы,40702810
cac9811e-6cda-49b3-b576-a1419a669606,2026-02-20,-135236.03,RUB,ЗАО Сигма,Возврат поставщику,40702810
5ea4dc31-2105-44bb-8ed2-b0b74ba67d30,2026-10-29,367183.3,RUB,ИП Петров,Закупка материалов,40702810
109ce169-ecea-4847-9d39-e23d5afa7d62,2026-12-11,-273851.52,RUB,ИП Иванов,Оплата по договору,40802810
19b7e231-53e5-4d92-8941-a0af8222a780,2026-02-23,48939.61,RUB,ИП Петров,Услуги связи,40702810
1da8e577-d08c-4474-a8f0-451f6769e9c9,2026-01-18,-126022.86,RUB,ИП Иванов,Оплата по договору,40702810
a3eebb01-8608-47ff-9d5b-6323583ccf51,2026-11-23,-475249.43,RUB,ИП Иванов,Аренда помещения,40702810
24d3b694-4c83-4e1b-bf99-dea83767cad2,2026-11-28,188041.62,RUB,АО Бета,Аренда помещения,40702810
4c35ebd1-3036-4afd-a097-44126bae0d3e,2026-08-28,126742.54,RUB,ИП Иванов,Возврат поставщику,40702810
b0730a95-cf0f-4e8e-8635-bc57c5ee0b43,2026-12-21,384702.63,RUB,ИП Петров,Командировочные расходы,40702810
de52d14f-a9ad-4027-a172-19cedd49361f,2026-05-22,390387.58,RUB,ЗАО Сигма,Заработная плата,40702810
f7d955f8-1548-4f66-b6f4-424a7dd083cd,2026-05-13,497979.69,RUB,ООО Дельта,Закупка материалов,40802810
0adb0493-7c9a-4ec3-a72c-0a77ab7c01b9,2026-04-13,34792.3,RUB,АО Бета,Возврат поставщику,40702810
6a504ffc-e00e-4c30-b55f-9c2cef9bfa5c,2026-08-09,-72021.91,RUB,ИП Иванов,Возврат поставщику,40702810
8edb513c-28d7-4f83-b817-116e7d86e993,2026-02-07,-51733.23,RUB,ООО Дельта,Возврат поставщику,40702810
73122c95-d033-476d-8c0e-266cfd45872d,2026-03-18,448266.55,RUB,ООО Ромашка,Оплата по договору,40802810
5ef9acba-64d2-41e6-9f41-680bf7ba70ba,2026-12-25,-133291.6,RUB,ЗАО Сигма,Оплата по договору,40802810
b46409dd-73ad-4f31-a6e5-d8170a38ee7c,2026-07-26,239121.9,RUB,ИП Иванов,Услуги связи,40702810
7d198107-4500-4728-81a5-caf6e553b0c3,2026-12-19,192273.49,RUB,ООР Омега,Аренда помещения,40702810
1cbddff2-7164-4b6d-b5c2-5ef5b5224632,2026-06-05,166786.51,RUB,ИП Иванов,Налоговый платёж,40702810
0586ee4f-3d39-479f-a106-8e8419d5fd03,2026-08-24,40320.35,RUB,ООО Дельта,Услуги связи,40702810
e0524de8-77fd-479e-b389-f2b7198fba81,2026-07-16,277282.29,RUB,ООО Дельта,Заработная плата,40702810
f0252d0f-f90a-4bab-aed3-4211f12c8cbf,2026-07-03,315345.47,RUB,ООР Омега,Услуги связи,40702810
a330237f-553d-4214-b0c2-ef7bac2a97d2,2026-01-13,17945.57,RUB,ПАО Гамма,Возврат поставщику,40802810
f7ac5e29-6199-4fe2-a53a-9f0380eb0738,2026-10-04,31590.02,RUB,ООР Омега,Возврат поставщику,40702810
be26dbb0-95d3-411b-8ea5-21ea0e927a61,2026-01-29,-18617.64,RUB,ООО Ромашка,Заработная плата,40702810
5b27d3a1-bdca-437c-839f-40a6be1184ae,2026-12-01,105917.92,RUB,ООР Омега,Закупка материалов,40702810
36b4b306-0e9e-4159-846f-c62bbb80b151,2026-01-19,462415.42,RUB,ООР Омега,Оплата по договору,40802810
b83e7147-c794-45d0-a23f-3aa70acf1174,2026-11-13,-453598.72,RUB,АО Бета,Оплата по договору,40702810
c0e7f71e-4517-433b-94a1-7665acc63462,2026-06-07,316367.46,RUB,ИП Иванов,Возврат поставщику,40702810
2df37dbb-6e88-4c79-bf69-3bc06423173c,2026-02-02,417692.54,RUB,ИП Иванов,Аренда помещения,40802810
79d485ad-933f-496c-9bb8-31ee1af9e37a,2026-11-12,-297529.21,RUB,ПАО Гамма,Заработная плата,40702810
78e0de3f-74d2-4c4e-97ae-2fe16b77d8fb,2026-12-14,405779.36,RUB,ИП Иванов,Закупка материалов,40702810
110f0120-f2db-46ed-b180-8ade68da5be0,2026-04-20,418229.9,RUB,АО Бета,Налоговый платёж,40702810
da950372-b6a8-4fc4-a9d1-bbbd15b70b39,2026-03-14,60460.67,RUB,АО Бета,Налоговый платёж,40702810
b587aaf0-a6b3-4b10-9323-03e8cecfb454,2026-10-25,-219386.74,RUB,ИП Иванов,Заработная плата,40702810
cfea4cd2-a6f9-4283-9146-512d15032a44,2026-09-07,-7913.6,RUB,ООО Ромашка,Закупка материалов,40702810
960f5c72-ec2b-498e-a9c2-8cd09441be5e,2026-10-31,353399.95,RUB,ЗАО Сигма,Возврат поставщику,40702810
2ebc6edc-c3eb-4493-a02f-dc9c1a8a6a47,2026-11-24,-103159.49,RUB,ООР Омега,Заработная плата,40702810
ee3c6492-61c7-493f-b187-e96ac31c0e50,2026-11-09,469051.0,RUB,АО Бета,Возврат поставщику,40702810
6fcccb5e-3f47-47f9-a335-3462d22106ee,2026-06-04,-313633.11,RUB,ООО Ромашка,Услуги связи,40702810
aff3f057-76c7-4a89-b85d-3ab98edfc3ec,2026-09-29,58842.16,RUB,ИП Петров,Услуги связи,40802810
a5e15881-0cc6-4786-9787-b09737203deb,2026-12-04,-385188.61,RUB,ООО Ромашка,Услуги связи,40702810
d3f3e833-3de9-4399-90cc-0873b897494b,2026-12-17,398326.82,RUB,ООР Омега,Возврат поставщику,40702810
764873e8-f8c9-42e3-84ba-00c897ae78b9,2026-01-23,-79963.82,RUB,ИП Петров,Командировочные расходы,40702810
efb65e9f-096a-45bc-904b-13d6760235bb,2026-06-21,217392.35,RUB,ООР Омега,Оплата по договору,40702810
fe9360af-d946-493b-a67c-a79417c8a623,2026-10-03,-370234.4,RUB,ООО Ромашка,Возврат поставщику,40702810
0127539f-3611-4e75-948d-fd2db445a204,2026-05-01,35522.66,RUB,ИП Петров,Заработная плата,40702810
a1e39787-4adf-4514-95a7-7e2c64845bf6,2026-06-16,-373568.67,RUB,ИП Иванов,Налоговый платёж,40702810
db2c4db0-e8c0-493e-b69f-01b2e402940e,2026-07-31,49122.26,RUB,ЗАО Сигма,Услуги связи,40702810
9d5f6496-6f41-4dbe-80d1-42494b88644d,2026-09-06,-235548.03,RUB,ЗАО Сигма,Закупка материалов,40702810
31bc2199-1604-4f67-ad8b-a38168089b62,2026-08-21,-463950.77,RUB,ИП Петров,Закупка материалов,40802810
f8cdd10c-87d4-4a79-a209-877044b66b8a,2026-11-20,-359938.63,RUB,ООО Дельта,Услуги связи,40702810
76e6de54-e5b3-4fba-a879-c98a31ad7931,2026-12-21,63693.16,RUB,ООО Дельта,Закупка материалов,40702810
c81bde7b-3d7d-4b32-9239-5447b9370c3c,2026-08-23,425840.52,RUB,ИП Петров,Услуги связи,40702810
b7bc8e4d-9990-4ca6-b4c9-1a38b3191488,2026-11-23,301857.63,RUB,АО Бета,Услуги связи,40702810
f3db3f20-cad0-4dc9-b46f-3fb9f3b784a7,2026-09-25,205906.9,RUB,ПАО Гамма,Возврат поставщику,40802810
ec2997f7-66b0-46fc-8a7a-6235eff1b180,2026-08-08,139657.52,RUB,ПАО Гамма,Услуги связи,40702810
31d28156-167e-4598-918c-3b84f96d9e38,2026-04-24,217180.94,RUB,АО Бета,Оплата по договору,40802810
ac06e079-8df8-43c2-9200-9ae47f1770c8,2026-01-21,490094.0,RUB,ООО Ромашка,Заработная плата,40802810
458070cb-f6ba-4c43-b487-5a83ac9db17e,2026-12-23,239686.74,RUB,ООР Омега,Возврат поставщику,40702810
